# Darya core lexicon - A2 batch (AI scripted)
# rank|dari|translit|pos|register|glossEn|exampleDari|exampleTranslit|exampleEn|tags|variants
996|وفادار|wafādār|adjective|neutral|loyal|سگ یک حیوان وفادار است.|sag yak haywān-i wafādār ast.|A dog is a loyal animal.|Descriptions & Qualities|
997|خیانتکار|khiyānatkār|adjective|neutral|traitorous|مرد خیانتکار دستگیر شد.|mard-i khiyānatkār dastgīr shud.|The traitorous man was arrested.|Descriptions & Qualities|
998|مستقل|mustaqil|adjective|neutral|independent|او یک زن مستقل است.|ū yak zan-i mustaqil ast.|She is an independent woman.|Descriptions & Qualities|
999|وابسته|wābasta|adjective|neutral|dependent|اقتصاد به نفت وابسته است.|iqtisād ba naft wābasta ast.|The economy is dependent on oil.|Descriptions & Qualities|
1000|نیرومند|nērōmand|adjective|neutral|powerful|ورزشکار بسیار نیرومند است.|warzishkār bisyār nērōmand ast.|The athlete is very powerful.|Descriptions & Qualities|
1001|ضعیف|za'īf|adjective|neutral|weak|بیمار احساس ضعیف بودن می‌کرد.|bīmār ihsās-i za'īf būdan mēkard.|The patient felt weak.|Descriptions & Qualities|
1002|سالم|sālim|adjective|neutral|healthy|غذاهای سالم بخورید.|ghazāhā-yi sālim bukhurēd.|Eat healthy foods.|Descriptions & Qualities|
1003|بیمار|bīmār|adjective|neutral|sick/ill|کودک بیمار در شفاخانه است.|kōdak-i bīmār dar shafākhāna ast.|The sick child is in the hospital.|Health & Medicine|
1004|پرانرژی|pur-inirzhī|adjective|neutral|energetic|او همیشه پرانرژی است.|ū hamēsha pur-inirzhī ast.|He is always energetic.|Descriptions & Qualities|
1005|خواب‌آلود|khwāb-ālūda|adjective|neutral|sleepy|هنگام رانندگی خواب‌آلود بودم.|hangām-i rānandagī khwāb-ālūda būdam.|I was sleepy while driving.|Descriptions & Qualities|
1006|پاکیزه|pākēza|adjective|neutral|immaculate/clean|اتاق او همیشه پاکیزه است.|utāq-i ū hamēsha pākēza ast.|His room is always immaculate.|Descriptions & Qualities|
1007|آلوده|ālūda|adjective|neutral|polluted|هوای شهر آلوده است.|hawā-yi shahr ālūda ast.|The city's air is polluted.|Descriptions & Qualities|
1008|مرتب|murattab|adjective|neutral|tidy/organized|میز کارش مرتب است.|mēz-i kār-ash murattab ast.|His desk is tidy.|Descriptions & Qualities|
1009|نامرتب|nā-murattab|adjective|neutral|untidy/messy|اتاق بچه‌ها نامرتب بود.|utāq-i bachahā nā-murattab būd.|The children's room was untidy.|Descriptions & Qualities|
1010|خیره‌کننده|khīra-kunanda|adjective|neutral|stunning|منظره‌ای خیره‌کننده داشت.|manzara-ē khīra-kunanda dāsht.|It had a stunning view.|Descriptions & Qualities|
1011|زشت|zisht|adjective|neutral|ugly|آن ساختمان زشت است.|ān sākhtamān zisht ast.|That building is ugly.|Descriptions & Qualities|
1012|جذاب|jāzzāb|adjective|neutral|attractive|طراحی آن جذاب است.|tarrāhī-yi ān jāzzāb ast.|Its design is attractive.|Descriptions & Qualities|
1013|مرتفع|murtafi'|adjective|neutral|elevated/high|کوه‌های مرتفع افغانستان زیبا هستند.|kōh-hā-yi murtafi'-i afghānistān zēbā hastand.|The high mountains of Afghanistan are beautiful.|Descriptions & Qualities|
1014|عمیق|amīq|adjective|neutral|deep|دریاچه بسیار عمیق است.|daryācha bisyār amīq ast.|The lake is very deep.|Descriptions & Qualities|
1015|پهن|pahn|adjective|neutral|wide|سرک اصلی پهن است.|sarak-i aslī pahn ast.|The main road is wide.|Descriptions & Qualities|
1016|باریک|bārīk|adjective|neutral|narrow|این کوچه خیلی باریک است.|īn kōcha khailī bārīk ast.|This alley is very narrow.|Descriptions & Qualities|
1017|سبک|subuk|adjective|neutral|light (weight)|این بکس سبک است.|īn baks subuk ast.|This bag is light.|Colors & Shapes|
1018|مشخص|mushakkhas|adjective|neutral|specific/clear|دلیل مشخصی برای این کار وجود دارد.|dalīl-i mushakkhasī barāyi īn kār wujūd dārad.|There is a specific reason for this.|Descriptions & Qualities|
1019|پنهانی|pinhānī|adjective|neutral|secret/hidden|او یک نقشه پنهانی داشت.|ū yak naqsha-yi pinhānī dāsht.|He had a secret plan.|Descriptions & Qualities|
1020|ناشناخته|nā-shinākhta|adjective|neutral|unknown|این بیماری هنوز ناشناخته است.|īn bēmārī hanōz nā-shinākhta ast.|This disease is still unknown.|Descriptions & Qualities|
1021|پرتلاش|pur-talāsh|adjective|neutral|hardworking|او کارمند پرتلاشی است.|ū kārmand-i pur-talāshī ast.|He is a hardworking employee.|Descriptions & Qualities|
1022|تنبلی کردن|tambalī kardan|verb|neutral|to be lazy|در انجام تکالیف تنبلی نکنید.|dar anjām-i takālīf tambalī nakunēd.|Do not be lazy in doing your homework.|Actions & Movement|تنبلی می‌کند
1023|مجبور کردن|majbūr kardan|verb|neutral|to force/compel|مرا مجبور به رفتن کرد.|marā majbūr ba raftan kard.|He forced me to go.|Actions & Movement|مجبور می‌کند
1024|متعجب|muta'ajjib|adjective|neutral|astonished|از شنیدن این خبر متعجب شدم.|az shunīdan-i īn khabar muta'ajjib shudam.|I was astonished to hear this news.|Descriptions & Qualities|
1025|کنجکاو|kunjkāw|adjective|neutral|curious|کودک نسبت به همه چیز کنجکاو است.|kōdak nisbat ba hama chīz kunjkāw ast.|The child is curious about everything.|Descriptions & Qualities|
1026|مغرور|maghrūr|adjective|neutral|arrogant|آدم مغروری است و دوستان کمی دارد.|ādam-i maghrūrī ast wa dōstān-i kamī dārad.|He is an arrogant person and has few friends.|Descriptions & Qualities|
1027|متواضع|mutawāzi'|adjective|neutral|humble|با وجود موفقیت، او بسیار متواضع است.|bā wujūd-i muwaffaqiyat, ū bisyār mutawāzi' ast.|Despite his success, he is very humble.|Descriptions & Qualities|
1028|شرمنده|sharmanda|adjective|neutral|ashamed|من از رفتارم شرمنده هستم.|man az raftār-am sharmanda hastam.|I am ashamed of my behavior.|Emotions & Feelings|
1029|غافلگیر|ghāfilgīr|adjective|neutral|surprised/caught off guard|با دیدن هدیه غافلگیر شدم.|bā dīdan-i hadiya ghāfilgīr shudam.|I was surprised upon seeing the gift.|War & Conflict|
1030|منطقی|mantiqī|adjective|neutral|logical|این یک استدلال منطقی است.|īn yak istidlāl-i mantiqī ast.|This is a logical argument.|Descriptions & Qualities|
1031|غیرمنطقی|ghayr-i mantiqī|adjective|neutral|illogical|تصمیم او غیرمنطقی بود.|tasmīm-i ū ghayr-i mantiqī būd.|His decision was illogical.|Descriptions & Qualities|
1032|واقعی|wāqi'ī|adjective|neutral|real/actual|داستان بر اساس رویدادهای واقعی است.|dāstān bar asās-i rōydādhā-yi wāqi'ī ast.|The story is based on real events.|Descriptions & Qualities|
1033|مصنوعی|masnū'ī|adjective|neutral|artificial|این گل‌ها مصنوعی هستند.|īn gulhā masnū'ī hastand.|These flowers are artificial.|Descriptions & Qualities|
1034|مفید|mufīd|adjective|neutral|useful/beneficial|این کتاب اطلاعات مفیدی دارد.|īn kitāb ittilā'āt-i mufīdī dārad.|This book has useful information.|Descriptions & Qualities|
1035|لذت بردن|lazzat burdan|verb|neutral|to enjoy|از موسیقی کلاسیک لذت می‌برم.|az mōsīqī-yi kilāsīk lazzat mēbaram.|I enjoy classical music.|Actions & Movement|لذت می‌برد
1036|آرزو کردن|ārzō kardan|verb|neutral|to wish|برایت موفقیت آرزو می‌کنم.|barāy-at muwaffaqiyat ārzō mēkunam.|I wish you success.|Actions & Movement|آرزو می‌کند
1037|رد شدن|rad shudan|verb|neutral|to fail/be rejected|در امتحان رانندگی رد شدم.|dar imtihān-i rānandagī rad shudam.|I failed the driving test.|Actions & Movement|رد می‌شود
1038|پنهان شدن|pinhān shudan|verb|neutral|to hide (oneself)|پشت درخت پنهان شدم.|pusht-i dirakht pinhān shudam.|I hid behind the tree.|Actions & Movement|پنهان می‌شود
1039|خاطرنشان کردن|khātir-nishān kardan|verb|neutral|to point out/remind|رئیس اهمیت پروژه را خاطرنشان کرد.|ra'īs ahammiyat-i purōzha rā khātir-nishān kard.|The boss pointed out the importance of the project.|Actions & Movement|خاطرنشان می‌کند
1040|امید|umēd|noun|neutral|hope|او همیشه به آینده امید دارد.|ō hamēsha ba āyanda umēd dārad.|He always has hope for the future.|Emotions & Feelings|
1041|عدالت|adālat|noun|neutral|justice|عدالت باید تأمین شود.|adālat bāyad ta'mīn shawad.|Justice must be secured.|Law & Justice|
1042|پیروزی|pērōzī|noun|neutral|victory|تیم ما به پیروزی رسید.|tīm-i mā ba pērōzī rasīd.|Our team achieved victory.|War & Conflict|
1043|شکست|shikast|noun|neutral|defeat|آنها شکست را قبول نکردند.|ānhā shikast rā qabūl nakardand.|They did not accept defeat.|War & Conflict|
1044|موفقیت|muwaffaqiyat|noun|neutral|success|موفقیت تو باعث افتخار من است.|muwaffaqiyat-i tu bā'is-i iftikhār-i man ast.|Your success makes me proud.|Abstract Concepts|
1045|تجربه|tajruba|noun|neutral|experience|او تجربه زیادی در کار دارد.|ō tajruba-i ziyādī dar kār dārad.|He has a lot of experience in work.|Abstract Concepts|
1046|تصمیم|tasmīm|noun|neutral|decision|من تصمیم خود را گرفتم.|man tasmīm-i khud rā giriftam.|I made my decision.|Abstract Concepts|
1047|هدف|hadaf|noun|neutral|goal|هدف او کمک به مردم است.|hadaf-i ō kumak ba mardum ast.|His goal is to help people.|Abstract Concepts|
1048|پیشرفت|pēshraft|noun|neutral|progress|اقتصاد کشور پیشرفت کرده است.|iqtisād-i kishwar pēshraft karda ast.|The country's economy has progressed.|Abstract Concepts|
1049|تغییر|taghīr|noun|neutral|change|تغییر همیشه خوب نیست.|taghīr hamēsha khūb nēst.|Change is not always good.|Abstract Concepts|
1050|آینده|āyanda|noun|neutral|future|ما به آینده امیدوار هستیم.|mā ba āyanda umēdwār hastēm.|We are hopeful for the future.|Abstract Concepts|
1051|گذشته|guzashta|noun|neutral|past|به گذشته فکر نکن.|ba guzashta fikr nakun.|Do not think about the past.|Abstract Concepts|
1052|حقیقت|haqīqat|noun|neutral|truth|حقیقت روزی روشن می‌شود.|haqīqat rōzē rawshan mēshawad.|The truth will come to light one day.|Abstract Concepts|
1053|دروغ|durōgh|noun|neutral|lie|دروغ گفتن کار بدی است.|durōgh guftan kār-i badī ast.|Telling a lie is a bad thing.|Abstract Concepts|
1054|افتخار|iftikhār|noun|neutral|pride|او مایه افتخار ماست.|ō māya-i iftikhār-i māst.|He is our source of pride.|Abstract Concepts|
1055|احترام|ihtirām|noun|neutral|respect|احترام به والدین واجب است.|ihtirām ba wālidayn wājib ast.|Respect for parents is obligatory.|Abstract Concepts|
1056|اعتماد|i'timād|noun|neutral|trust|من به تو اعتماد دارم.|man ba tu i'timād dāram.|I trust you.|Abstract Concepts|
1057|امنیت|amniyat|noun|neutral|security|امنیت در شهر برقرار است.|amniyat dar shahr barqarār ast.|Security is established in the city.|Abstract Concepts|
1058|خطر|khatar|noun|neutral|danger|این کار خطر دارد.|īn kār khatar dārad.|This work has danger.|Abstract Concepts|
1059|فرصت|fursat|noun|neutral|opportunity|این یک فرصت عالی است.|īn yak fursat-i ālī ast.|This is a great opportunity.|Abstract Concepts|
1060|فایده|fāyda|noun|neutral|benefit|این دارو فایده ندارد.|īn dārū fāyda nadārad.|This medicine has no benefit.|Abstract Concepts|
1061|ضرر|zarar|noun|neutral|harm|سیگار کشیدن ضرر دارد.|sīgār kashīdan zarar dārad.|Smoking is harmful.|Abstract Concepts|
1062|توانایی|tawānā'ī|noun|neutral|ability|او توانایی انجام این کار را دارد.|ō tawānā'ī-yi anjām-i īn kār rā dārad.|He has the ability to do this work.|Abstract Concepts|
1063|مهارت|mahārat|noun|neutral|skill|رانندگی نیاز به مهارت دارد.|rānandagī niyāz ba mahārat dārad.|Driving requires skill.|Abstract Concepts|
1064|دانش|dānish|noun|neutral|knowledge|دانش قدرت است.|dānish qudrat ast.|Knowledge is power.|Abstract Concepts|
1065|ارزش|arzish|noun|neutral|value|وقت ارزش زیادی دارد.|waqt arzish-i ziyādī dārad.|Time has a lot of value.|Abstract Concepts|
1066|کیفیت|kayfiyat|noun|neutral|quality|کیفیت این لباس خوب است.|kayfiyat-i īn libās khūb ast.|The quality of this dress is good.|Abstract Concepts|
1067|کمیت|kamiyat|noun|neutral|quantity|کمیت مهم نیست، کیفیت مهم است.|kamiyat muhim nēst, kayfiyat muhim ast.|Quantity is not important, quality is important.|Abstract Concepts|
1068|وضعیت|waz'iyat|noun|neutral|situation|وضعیت هوا امروز بهتر است.|waz'iyat-i hawā imrōz bihtar ast.|The weather situation is better today.|Abstract Concepts|
1069|شرایط|sharāyit|noun|neutral|conditions|شرایط زندگی سخت شده است.|sharāyit-i zindagī sakht shuda ast.|Living conditions have become difficult.|Abstract Concepts|
1070|دلیل|dalēl|noun|neutral|reason|دلیل این کار چیست؟|dalēl-i īn kār chēst?|What is the reason for this action?|Abstract Concepts|
1071|نتیجه|natija|noun|neutral|result|نتیجه امتحان فردا اعلان می‌شود.|natija-i imtihān fardā i'lān mēshawad.|The result of the exam will be announced tomorrow.|Abstract Concepts|
1072|تأثیر|ta'sīr|noun|neutral|effect|این حرف روی او تأثیر گذاشت.|īn harf rōy-i ō ta'sīr guzāsht.|This statement had an effect on him.|Abstract Concepts|
1073|احساس|ihsās|noun|neutral|feeling|احساس خستگی می‌کنم.|ihsās-i khastagī mēkunam.|I have a feeling of tiredness.|Emotions & Feelings|
1074|عاطفه|ātifa|noun|neutral|emotion|انسان با عاطفه است.|insān bā ātifa ast.|Humans have emotions.|Emotions & Feelings|
1075|شجاعت|shujā'at|noun|neutral|bravery|سرباز شجاعت نشان داد.|sarbāz shujā'at nishān dād.|The soldier showed bravery.|Abstract Concepts|
1076|خشم|khashm|noun|neutral|anger|او خشم خود را کنترل کرد.|ō khashm-i khud rā kuntrōl kard.|He controlled his anger.|Abstract Concepts|
1077|شادی|shādī|noun|neutral|happiness|عروسی با شادی برگزار شد.|arūsī bā shādī barguzār shud.|The wedding was held with happiness.|Abstract Concepts|
1078|غم|gham|noun|neutral|sorrow|غم بزرگی در دل دارد.|gham-i buzurgē dar dil dārad.|He has a great sorrow in his heart.|Emotions & Feelings|
1079|آرامش|ārāmish|noun|neutral|calmness|آرامش خود را حفظ کنید.|ārāmish-i khud rā hifz kunēd.|Keep your calmness.|Abstract Concepts|
1080|اضطراب|iztirāb|noun|neutral|anxiety|قبل از امتحان اضطراب داشتم.|qabl az imtihān iztirāb dāshtam.|I had anxiety before the exam.|Abstract Concepts|
1081|عجله|ajala|noun|neutral|haste|در کار عجله نکنید.|dar kār ajala nakunēd.|Do not make haste in work.|Abstract Concepts|
1082|نیاز|niyāz|noun|neutral|need|من به کمک تو نیاز دارم.|man ba kumak-i tu niyāz dāram.|I have a need for your help.|Abstract Concepts|
1083|استعداد|isti'dād|noun|neutral|talent|او استعداد نقاشی دارد.|ō isti'dād-i naqqāshī dārad.|He has a talent for painting.|Abstract Concepts|
1084|غرور|ghurūr|noun|neutral|pride|غرور زیاد خوب نیست.|ghurūr-i ziyād khūb nēst.|Too much pride is not good.|Abstract Concepts|
1085|اراده|irāda|noun|neutral|will|او اراده قوی دارد.|ō irāda-i qawī dārad.|He has a strong will.|Abstract Concepts|
1086|تلاش|talāsh|noun|neutral|effort|برای موفقیت تلاش کن.|barāy-i muwaffaqiyat talāsh kun.|Make an effort for success.|Abstract Concepts|
1087|حق|haq|noun|neutral|right|این حق قانونی من است.|īn haq-i qānūnī-yi man ast.|This is my legal right.|Law & Justice|
1088|وظیفه|wazīfa|noun|neutral|duty|این وظیفه توست.|īn wazīfa-i tust.|This is your duty.|Abstract Concepts|
1089|انتخاب|intikhāb|noun|neutral|choice|این انتخاب خودم بود.|īn intikhāb-i khudam būd.|This was my own choice.|Abstract Concepts|
1090|آگاهی|āgāhī|noun|neutral|awareness|آگاهی مردم بالا رفته است.|āgāhī-yi mardum bālā rafta ast.|People's awareness has gone up.|Abstract Concepts|
1091|نظم|nazm|noun|neutral|order|نظم در کار مهم است.|nazm dar kār muhim ast.|Order in work is important.|Abstract Concepts|
1092|اخیراً|akhīran|verb|formal|recently|اخیراً او را ندیدم.|akhīran ō rā nadīdam.|I haven't seen him recently.|Actions & Movement|
1093|فوراً|fawran|verb|formal|immediately|لطفاً فوراً به اینجا بیایید.|lutfan fawran ba īnjā biyāyēd.|Please come here immediately.|Actions & Movement|
1094|معمولاً|ma'mūlan|verb|neutral|usually|من معمولاً چای می‌نوشم.|man ma'mūlan chāy mēnōsham.|I usually drink tea.|Actions & Movement|
1095|ندرتاً|nudratan|verb|formal|rarely|او ندرتاً گوشت می‌خورد.|ō nudratan gōsht mēkhurad.|He rarely eats meat.|Time & Calendar|
1096|گاهی|gāhē|verb|neutral|sometimes|گاهی به سینما می‌رویم.|gāhē ba sēnamā mērawēm.|Sometimes we go to the cinema.|Time & Calendar|
1097|مرتباً|murattaban|verb|formal|regularly|او مرتباً ورزش می‌کند.|ō murattaban warzish mēkunad.|He exercises regularly.|Actions & Movement|
1098|حتماً|hatman|verb|neutral|definitely|حتماً فردا می‌آیم.|hatman fardā mēāyam.|I will definitely come tomorrow.|Actions & Movement|
1099|احتمالاً|ihtimālan|verb|formal|probably|احتمالاً باران می‌بارد.|ihtimālan bārān mēbārad.|It will probably rain.|Actions & Movement|
1100|کاملاً|kāmilan|verb|neutral|completely|من کاملاً با شما موافقم.|man kāmilan bā shumā muwāfiqam.|I completely agree with you.|Actions & Movement|
1101|نسبتاً|nisbatan|verb|formal|relatively|امروز هوا نسبتاً سرد است.|imrōz hawā nisbatan sard ast.|The weather is relatively cold today.|Actions & Movement|
1102|دقیقاً|daqīqan|verb|neutral|exactly|دقیقاً همینطور است.|daqīqan hamīntawr ast.|It is exactly like this.|Actions & Movement|
1103|مستقیماً|mustaqīman|verb|formal|directly|من مستقیماً به خانه می‌روم.|man mustaqīman ba khāna mērawam.|I am going directly home.|Actions & Movement|
1104|غیرمستقیم|ghayr-i mustaqīm|verb|formal|indirectly|او غیرمستقیم اشاره کرد.|ō ghayr-i mustaqīm ishāra kard.|He pointed indirectly.|Actions & Movement|
1105|به زودی|ba zūdī|verb|neutral|soon|او به زودی می‌رسد.|ō ba zūdī mērasad.|He will arrive soon.|Time & Calendar|
1106|بالاخره|bilākhira|verb|neutral|finally|بالاخره کارم تمام شد.|bilākhira kāram tamām shud.|Finally my work is finished.|Actions & Movement|
1107|در نهایت|dar nihāyat|verb|formal|eventually|در نهایت او قبول کرد.|dar nihāyat ō qabūl kard.|Eventually he accepted.|Actions & Movement|
1108|در حال حاضر|dar hāl-i hāzir|verb|formal|currently|در حال حاضر مشغول کار هستم.|dar hāl-i hāzir mashghūl-i kār hastam.|I am currently busy working.|Actions & Movement|
1109|همزمان|hamzamān|verb|formal|simultaneously|هر دو همزمان رسیدند.|har du hamzamān rasīdand.|Both arrived simultaneously.|Actions & Movement|
1110|قبلاً|qablan|verb|neutral|previously|من قبلاً اینجا بوده‌ام.|man qablan īnjā būda-am.|I have been here previously.|Actions & Movement|
1111|بعداً|ba'dan|verb|neutral|later|بعداً در موردش صحبت می‌کنیم.|ba'dan dar mawridash suhbat mēkunēm.|We will talk about it later.|Actions & Movement|
1112|دائماً|dā'iman|verb|formal|constantly|او دائماً شکایت می‌کند.|ō dā'iman shikāyat mēkunad.|He constantly complains.|Actions & Movement|
1113|موقتاً|muwaqqatan|verb|formal|temporarily|موقتاً اینجا زندگی می‌کنم.|muwaqqatan īnjā zindagī mēkunam.|I am temporarily living here.|Actions & Movement|
1114|تدریجاً|tadrījan|verb|formal|gradually|وضعیت تدریجاً بهتر می‌شود.|waz'iyat tadrījan bihtar mēshawad.|The situation is gradually improving.|Actions & Movement|
1115|مخفیانه|makhfiyāna|verb|neutral|secretly|آنها مخفیانه ملاقات کردند.|ānhā makhfiyāna mulāqāt kardand.|They met secretly.|Actions & Movement|
1116|آشکارا|āshkārā|verb|formal|openly|او آشکارا مخالفت کرد.|ō āshkārā mukhālafat kard.|He opposed openly.|Actions & Movement|
1117|خوشبختانه|khushbakhtāna|verb|neutral|fortunately|خوشبختانه کسی صدمه ندید.|khushbakhtāna kasē sadma nadīd.|Fortunately no one was hurt.|Actions & Movement|
1118|متأسفانه|muta'assifāna|verb|neutral|unfortunately|متأسفانه او نتوانست بیاید.|muta'assifāna ō natawānist biyāyad.|Unfortunately he couldn't come.|Actions & Movement|
1119|اتفاقاً|ittifāqan|verb|formal|by chance|اتفاقاً او را در بازار دیدم.|ittifāqan ō rā dar bāzār dīdam.|I saw him in the market by chance.|Actions & Movement|
1120|عمداً|amdan|verb|formal|intentionally|او این کار را عمداً نکرد.|ō īn kār rā amdan nakard.|He didn't do this intentionally.|Actions & Movement|
1121|اشتباهاً|ishtibāhan|verb|formal|mistakenly|اشتباهاً کلید را بردم.|ishtibāhan kilīd rā burdam.|I took the key mistakenly.|Actions & Movement|
1122|ظاهراً|zāhiran|verb|formal|apparently|ظاهراً او بیمار است.|zāhiran ō bēmār ast.|Apparently he is sick.|Actions & Movement|
1123|شخصاً|shakhsan|verb|formal|personally|من شخصاً او را می‌شناسم.|man shakhsan ō rā mēshināsam.|I personally know him.|Actions & Movement|
1124|عموماً|umūman|verb|formal|generally|عموماً مردم این را دوست دارند.|umūman mardum īn rā dōst dārand.|Generally people like this.|Actions & Movement|
1125|خصوصاً|khusūsan|verb|formal|especially|من خصوصاً چای سبز را دوست دارم.|man khusūsan chāy-i sabz rā dōst dāram.|I especially like green tea.|Actions & Movement|
1126|مسلماً|musallaman|verb|formal|certainly|مسلماً این بهترین راه است.|musallaman īn bihtarīn rāh ast.|Certainly this is the best way.|Actions & Movement|
1127|طبیعتاً|tabī'atan|verb|formal|naturally|طبیعتاً او نگران است.|tabī'atan ō nigarān ast.|Naturally he is worried.|Actions & Movement|
1128|سریعاً|sarī'an|verb|formal|quickly|سریعاً به شفاخانه رفت.|sarī'an ba shifākhāna raft.|He quickly went to the hospital.|Actions & Movement|
1129|به تنهایی|ba tanhā'ī|verb|neutral|alone|او به تنهایی زندگی می‌کند.|ō ba tanhā'ī zindagī mēkunad.|He lives alone.|Actions & Movement|
1130|با هم|bā ham|verb|neutral|together|ما با هم کار می‌کنیم.|mā bā ham kār mēkunēm.|We work together.|Actions & Movement|
1131|جداگانه|judāgāna|verb|formal|separately|آنها جداگانه سفر کردند.|ānhā judāgāna safar kardand.|They traveled separately.|Actions & Movement|
1132|مجدداً|mujaddadan|verb|formal|again|مجدداً تلاش کنید.|mujaddadan talāsh kunēd.|Try again.|Actions & Movement|
1133|به جز|ba juz|preposition|neutral|except|همه آمدند به جز علی.|hama āmadand ba juz alī.|Everyone came except Ali.|Grammar & Connectors|
1134|بدون|bidūn-i|preposition|neutral|without|بدون تو نمی‌روم.|bidūn-i tu namērawam.|I won't go without you.|Grammar & Connectors|
1135|بر خلاف|bar khilāf-i|preposition|formal|unlike|بر خلاف او، من مهربانم.|bar khilāf-i ō, man mihrabānam.|Unlike him, I am kind.|Grammar & Connectors|
1136|بر اساس|bar asās-i|preposition|formal|based on|بر اساس گزارش‌ها، باران می‌بارد.|bar asās-i guzārish-hā, bārān mēbārad.|Based on the reports, it is raining.|Grammar & Connectors|
1137|مطابق|mutābiq-i|preposition|formal|according to|مطابق قانون رفتار کنید.|mutābiq-i qānūn raftār kunēd.|Act according to the law.|Grammar & Connectors|
1138|با وجود|bā wujūd-i|preposition|neutral|despite|با وجود مریضی، به مکتب رفت.|bā wujūd-i marēzī, ba maktab raft.|Despite the illness, he went to school.|Grammar & Connectors|
1139|به علاوه|ba ilāwa-i|preposition|formal|in addition to|به علاوه این، پول هم داد.|ba ilāwa-i īn, pūl ham dād.|In addition to this, he also gave money.|Grammar & Connectors|
1140|به غیر از|ba ghayr az|preposition|neutral|other than|به غیر از تو کسی را ندارم.|ba ghayr az tu kasē rā nadāram.|I have no one other than you.|Grammar & Connectors|
1141|از طریق|az tarīq-i|preposition|formal|through/via|از طریق ایمیل تماس بگیرید.|az tarīq-i ēmēl tamās bigīrēd.|Contact via email.|Grammar & Connectors|
1142|به وسیله|ba wasīla-i|preposition|formal|by means of|پیام به وسیله کبوتر فرستاده شد.|payām ba wasīla-i kabūtar firistāda shud.|The message was sent by means of a pigeon.|Grammar & Connectors|
1143|در مورد|dar mawrid-i|preposition|neutral|regarding|در مورد آن فکر می‌کنم.|dar mawrid-i ān fikr mēkunam.|I will think regarding it.|Grammar & Connectors|
1144|راجع به|rāji' ba|preposition|formal|concerning|راجع به این موضوع صحبت کردیم.|rāji' ba īn mawzū' suhbat kardēm.|We spoke concerning this subject.|Grammar & Connectors|
1145|به خاطر|ba khātir-i|preposition|neutral|because of|به خاطر تو آمدم.|ba khātir-i tu āmadam.|I came because of you.|Grammar & Connectors|
1146|در برابر|dar barābar-i|preposition|formal|against|در برابر دشمن مقاومت کردند.|dar barābar-i dushman muqāwamat kardand.|They resisted against the enemy.|Grammar & Connectors|
1147|در مقابل|dar muqābil-i|preposition|neutral|opposite/in front of|در مقابل مسجد ایستاد.|dar muqābil-i masjid ēstād.|He stood opposite the mosque.|Grammar & Connectors|
1148|در میان|dar miyān-i|preposition|formal|among|او در میان مردم است.|ō dar miyān-i mardum ast.|He is among the people.|Grammar & Connectors|
1149|بین|bayn-i|preposition|neutral|between|فاصله بین دو شهر کم است.|fāsila bayn-i du shahr kam ast.|The distance between the two cities is short.|Grammar & Connectors|
1150|خارج از|khārij az|preposition|neutral|outside of|خارج از کشور زندگی می‌کند.|khārij az kishwar zindagī mēkunad.|He lives outside of the country.|Grammar & Connectors|
1151|داخل|dākhil-i|preposition|neutral|inside|داخل اتاق سرد است.|dākhil-i utāq sard ast.|Inside the room is cold.|Grammar & Connectors|
1152|پیرامون|pērāmōn-i|preposition|formal|around|پیرامون شهر دیوار است.|pērāmōn-i shahr dēwār ast.|There is a wall around the city.|Grammar & Connectors|
1153|اطراف|atrāf-i|preposition|neutral|surroundings of|اطراف خانه درخت است.|atrāf-i khāna dirakht ast.|There are trees in the surroundings of the house.|Grammar & Connectors|
1154|در طول|dar tūl-i|preposition|neutral|during|در طول روز کار می‌کنم.|dar tūl-i rōz kār mēkunam.|I work during the day.|Grammar & Connectors|
1155|در عرض|dar arz-i|preposition|formal|within/during|در عرض یک هفته برمی‌گردم.|dar arz-i yak hafta barmēgardam.|I will return within a week.|Grammar & Connectors|
1156|به جای|ba jāy-i|preposition|neutral|instead of|به جای من او رفت.|ba jāy-i man ō raft.|Instead of me, he went.|Grammar & Connectors|
1157|بنابراین|binābar'īn|conjunction|formal|therefore|بنابراین ما تصمیم گرفتیم برویم.|binābar'īn mā tasmīm giriftēm birawēm.|Therefore, we decided to go.|Grammar & Connectors|
1158|در نتیجه|dar natija|conjunction|formal|as a result|در نتیجه، امتحان لغو شد.|dar natija, imtihān laghw shud.|As a result, the exam was canceled.|Grammar & Connectors|
1159|با این حال|bā īn hāl|conjunction|formal|however|با این حال، او تسلیم نشد.|bā īn hāl, ō taslīm nashud.|However, he did not give up.|Grammar & Connectors|
1160|در حالی که|dar hālē ki|conjunction|formal|while/whereas|او می‌خندید در حالی که من گریه می‌کردم.|ō mēkhandīd dar hālē ki man girya mēkardam.|He was laughing while I was crying.|Grammar & Connectors|
1161|اگرچه|agarchi|conjunction|neutral|although|اگرچه خسته بودم، کار کردم.|agarchi khasta būdam, kār kardam.|Although I was tired, I worked.|Grammar & Connectors|
1162|هرچند|harchand|conjunction|formal|even though|هرچند پول نداشت، شاد بود.|harchand pūl nadāsht, shād būd.|Even though he had no money, he was happy.|Grammar & Connectors|
1163|تا اینکه|tā īnki|conjunction|neutral|until|منتظر ماندم تا اینکه آمد.|muntazir māndam tā īnki āmad.|I waited until he came.|Grammar & Connectors|
